lat,lon,twb
-87.5,-79.375,-21.198824
-87.5,-78.125,-21.147387
-87.5,-76.875,-21.134047
-87.5,-75.625,-21.160234
-87.5,-74.375,-21.219631
-87.5,-73.125,-21.276049
-87.5,-71.875,-21.2792
-87.5,-70.625,-21.290188
-87.5,-69.375,-21.312103
-87.5,-68.125,-21.344393
-87.5,-66.875,-21.386192
-87.5,-65.625,-21.430254
-87.5,-64.375,-21.47565
-87.5,-63.125,-21.524508
-87.5,-61.875,-21.576942
-87.5,-60.62499999999994,-21.63313
-87.5,-59.375,-21.693188
-87.5,-58.125,-21.757273
-87.5,-56.875,-21.825508
-87.5,-55.625,-21.91778
-87.5,-54.375,-22.00344
-87.5,-53.125,-22.050053
-87.5,-51.875,-22.107424
-87.5,-50.625,-22.168926
-87.5,-49.375,-22.234396
-87.5,-48.125,-22.303661
-87.5,-46.875,-22.376553
-87.5,-45.625,-22.452902
-87.5,-44.375,-22.532572
-87.5,-43.125,-22.613377
-87.5,-41.875,-22.694906
-87.5,-40.625,-22.781813
-87.5,-39.37499999999994,-22.874207
-87.5,-38.125,-22.97215
-87.5,-36.875,-23.072504
-87.5,-35.625,-23.10679
-87.5,-34.375,-23.117441
-87.5,-33.125,-23.131025
-87.5,-31.875,-23.148148
-87.5,-30.625,-23.184294
-87.5,-29.375,-23.26115
-87.5,-28.125,-23.34145
-87.5,-26.875,-23.42198
-87.5,-25.625,-23.50274
-87.5,-24.375,-23.583746
-87.5,-23.125,-23.664999
-87.5,-21.875,-23.746452
-87.5,-20.625,-23.82815
-87.5,-19.375,-23.910063
-87.5,-18.125,-23.992191
-87.5,-16.875,-24.07452
-87.5,-15.625,-24.157078
-87.5,-14.375,-24.239822
-87.5,-13.125,-24.32278
-87.5,-11.875,-24.40594
-87.5,-10.625,-24.489296
-87.5,-9.375,-24.624784
-87.5,-8.125,-24.693865
-87.5,-6.875,-24.76316
-87.5,-5.625,-24.832687
-87.5,-4.375,-24.90243
-87.5,-3.125,-24.972387
-87.5,-1.875,-25.042591
-87.5,-0.625,-25.113024
-87.5,0.625,-25.183704
-87.5,1.875,-25.254627
-87.5,3.125,-25.3258
-87.5,4.375,-25.397217
-87.5,5.625,-25.468895
-87.5,6.875,-25.540836
-87.5,8.125,-25.613037
-87.5,9.375,-25.685514
-87.5,10.625,-25.756102
-87.5,11.875,-25.802822
-87.5,13.125,-25.847607
-87.5,14.375,-25.900381
-87.5,15.625,-25.960518
-87.5,16.875,-26.022852
-87.5,18.125,-26.082392
-87.5,19.375,-26.143848
-87.5,20.625,-26.207844
-87.5,21.875,-26.274405
-87.5,23.125,-26.34344
-87.5,24.375,-26.416363
-87.5,25.625,-26.4923
-87.5,26.875,-26.570295
-87.5,28.125,-26.650442
-87.5,29.375,-26.73285
-87.5,30.625,-26.817606
-87.5,31.875,-26.904837
-87.5,33.125,-26.994621
-87.5,34.375,-27.093931
-87.5,35.625,-27.187513
-87.5,36.875,-27.26394
-87.5,38.125,-27.342583
-87.5,39.375,-27.421022
-87.5,40.625,-27.499249
-87.5,41.875,-27.577291
-87.5,43.125,-27.655163
-87.5,44.375,-27.732883
-87.5,45.625,-27.810465
-87.5,46.875,-27.889997
-87.5,48.125,-27.973986
-87.5,49.375,-28.058435
-87.5,50.625,-28.143103
-87.5,51.875,-28.227983
-87.5,53.125,-28.314617
-87.5,54.375,-28.42942
-87.5,55.625,-28.555183
-87.5,56.875,-28.676487
-87.5,58.125,-28.792276
-87.5,59.375,-28.896723
-87.5,60.625,-28.97129
-87.5,61.875,-29.043556
-87.5,63.125,-29.115587
-87.5,64.375,-29.187439
-87.5,65.625,-29.259071
-87.5,66.875,-29.330505
-87.5,68.125,-29.401756
-87.5,69.375,-29.472805
-87.5,70.625,-29.543669
-87.5,71.875,-29.614351
-87.5,73.125,-29.684862
-87.5,74.375,-29.755175
-87.5,75.625,-29.82532
-87.5,76.875,-29.895292
-87.5,78.125,-29.965097
-87.5,79.375,-30.034735
-87.5,80.625,-30.444344
-87.5,81.875,-30.464447
-87.5,83.125,-30.484457
-87.5,84.375,-30.50436
-87.5,85.625,-30.524157
-87.5,86.875,-30.543827
-87.5,88.125,-30.563408
-87.5,89.375,-30.582865
-87.5,90.625,-30.602198
-87.5,91.875,-30.621424
-87.5,93.125,-30.640543
-87.5,94.375,-30.659523
-87.5,95.625,-30.678396
-87.5,96.875,-30.697132
-87.5,98.125,-30.715744
-87.5,99.375,-30.734232
-87.5,100.625,-30.752674
-87.5,101.875,-30.76434
-87.5,103.125,-30.760729
-87.5,104.375,-30.739689
-87.5,105.625,-30.704525
-87.5,106.875,-30.664719
-87.5,108.125,-30.628187
-87.5,109.375,-30.586044
-87.5,110.625,-30.53765
-87.5,111.875,-30.483442
-87.5,113.125,-30.424072
-87.5,114.375,-30.359432
-87.5,115.625,-30.292223
-87.5,116.875,-30.223787
-87.5,118.125,-30.154026
-87.5,119.375,-30.082901
-87.5,120.625,-30.010328
-87.5,121.875,-29.93625
-87.5,123.125,-29.860605
-87.5,124.375,-29.761276
-87.5,125.625,-29.666037
-87.5,126.875,-29.594894
-87.5,128.125,-29.507908
-87.5,129.375,-29.418398
-87.5,130.625,-29.326479
-87.5,131.875,-29.232283
-87.5,133.125,-29.135937
-87.5,134.375,-29.037561
-87.5,135.625,-28.937265
-87.5,136.875,-28.840948
-87.5,138.125,-28.753931
-87.5,139.375,-28.66599
-87.5,140.625,-28.577053
-87.5,141.875,-28.487223
-87.5,143.125,-28.394733
-87.5,144.375,-28.263226
-87.5,145.625,-28.114347
-87.5,146.875,-27.968868
-87.5,148.125,-27.82803
-87.5,149.375,-27.698027
-87.5,150.625,-27.603033
-87.5,151.875,-27.510668
-87.5,153.125,-27.418425
-87.5,154.375,-27.326336
-87.5,155.625,-27.234371
-87.5,156.875,-27.142529
-87.5,158.125,-27.050823
-87.5,159.375,-26.959257
-87.5,160.625,-26.867815
-87.5,161.875,-26.776495
-87.5,163.125,-26.685312
-87.5,164.375,-26.594254
-87.5,165.625,-26.503319
-87.5,166.875,-26.412521
-87.5,168.125,-26.32183
-87.5,169.375,-26.231281
-87.5,170.625,-27.264385
-87.5,171.875,-27.135506
-87.5,173.125,-27.007208
-87.5,174.375,-26.87945
-87.5,175.625,-26.752274
-87.5,176.875,-26.625698
-87.5,178.125,-26.499691
-87.5,179.375,-26.3743
-86.5,-179.375,-23.350286
-86.5,-178.125,-23.117226
-86.5,-176.875,-22.885687
-86.5,-175.625,-22.6557
-86.5,-174.375,-22.249517
-86.5,-173.125,-21.577082
-86.5,-171.875,-21.058697
-86.5,-170.625,-20.572771
-86.5,-169.375,-20.130861
-86.5,-168.125,-19.80106
-86.5,-166.875,-19.507347
-86.5,-165.625,-19.228247
-86.5,-164.375,-18.96424
-86.5,-163.125,-18.715769
-86.5,-161.875,-18.48331
-86.5,-160.625,-18.267328
-86.5,-159.375,-18.068298
-86.5,-158.125,-17.834368
-86.5,-156.875,-17.505692
-86.5,-155.625,-17.180752
-86.5,-154.375,-16.8792
-86.5,-153.125,-16.694351
-86.5,-151.875,-16.614487
-86.5,-150.625,-16.570244
-86.5,-149.375,-16.571953
-86.5,-148.125,-16.621773
-86.5,-146.875,-16.716461
-86.5,-145.625,-16.832289
-86.5,-144.375,-16.917297
-86.5,-143.125,-16.98851
-86.5,-141.875,-17.076061
-86.5,-140.625,-17.18996
-86.5,-139.375,-17.33198
